,Gene/Region,"HGNC/Dosage ID",GRCh38,"HI Score","TS Score","Triplo Disease","Triplo Disease ID",OMIM,Morbid,%HI,pLI,LOEUF,"Last Eval."
G,TCF20,HGNC:11631,22:42160013-42283927,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,23.45,1,0.1,06/26/2019
G,TCF4,HGNC:11634,18:55222185-55635957,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,0.38,1,0.22,07/08/2020
G,TCF7L2,HGNC:11641,10:112950247-113167678,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,0.77,1,0.27,03/27/2019
G,TCIRG1,HGNC:11647,11:68039000-68053846,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,62.47,0,0.87,08/22/2016
G,TCN2,HGNC:11653,22:30607174-30627271,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,66.38,0,0.93,08/22/2016
G,TCOF1,HGNC:11654,5:150357697-150400306,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,69.76,0.95,0.31,04/28/2021
G,TCTN1,HGNC:26113,12:110614068-110649430,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,75.52,0,1.23,03/23/2015
G,TCTN2,HGNC:25774,12:123671108-123708405,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,87.7,0,0.99,08/22/2016
G,TDGF1,HGNC:11701,3:46574535-46582457,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,77.65,0,1.92,12/27/2011
G,TDP1,HGNC:18884,14:89954923-90044768,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,48.95,0,1.11,08/22/2016
G,TECPR2,HGNC:19957,14:102362941-102502477,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,73.01,0.58,0.35,08/22/2016
G,TECTA,HGNC:11720,11:121101243-121191490,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,11.78,0,0.58,02/07/2018
G,TERT,HGNC:11730,5:1253167-1295068,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,18.57,0.99,0.29,11/17/2011
G,TEX26,HGNC:28622,13:30932654-30975502,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,89.11,0,1.4,02/03/2021
G,TFAP2B,HGNC:11743,6:50817692-50847619,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,2.98,0.99,0.26,08/13/2015
G,TFR2,HGNC:11762,7:100620420-100641552,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,46.16,0,0.77,08/22/2016
G,TGFBR1,HGNC:11772,9:99104038-99154192,"2 (Emerging Evidence)","0 (No Evidence)",'-,'-,,,1.85,0.85,0.38,04/25/2012
G,TGFBR2,HGNC:11773,3:30606472-30694142,"2 (Emerging Evidence)","0 (No Evidence)",'-,'-,,,2.72,0.13,0.52,04/11/2012
G,TGIF1,HGNC:11776,18:3412009-3459978,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,30.39,0.01,0.91,05/10/2012
G,TGM1,HGNC:11777,14:24249114-24263177,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,48.02,0,0.93,08/22/2016
G,TGM5,HGNC:11781,15:43232590-43266928,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,58.03,0,1.44,08/22/2016
G,THRA,HGNC:11796,17:40062193-40093867,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,3.21,0.33,0.45,08/22/2013
G,TIGD6,HGNC:18332,5:149993118-150000654,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,70.79,0,1.21,02/03/2021
G,TIMM8A,HGNC:11817,X:101345661-101348742,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,16.93,0.65,0.87,03/24/2021
G,TJP2,HGNC:11828,9:69121006-69255208,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,31.7,0,0.64,08/22/2016
G,TLX3,HGNC:13532,5:171309248-171312139,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,16.47,0.26,0.82,09/25/2018
G,TMC6,HGNC:18021,17:78107397-78132427,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,79.04,0,0.75,08/22/2016
G,TMC8,HGNC:20474,17:78129298-78142968,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,81.31,0,1.12,08/22/2016
G,TMCO1,HGNC:18188,1:165724291-165768922,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,14.08,0,1.36,08/22/2016
G,TMEM127,HGNC:26038,2:96248514-96265997,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,19.66,0.01,1.15,07/13/2021
G,TMEM135,HGNC:26167,11:87037934-87328824,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,17.19,0.78,0.39,11/02/2015
G,TMEM231,HGNC:37234,16:75536741-75556286,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,40.93,0,1.21,08/22/2016
G,TMEM237,HGNC:14432,2:201620186-201643503,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,49.64,0,1.25,04/09/2015
G,TMEM43,HGNC:28472,3:14125006-14143680,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,43,0,1.28,11/08/2015
G,TMEM67,HGNC:28396,8:93754844-93832653,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,39.26,0,0.94,08/22/2016
G,TMLHE,HGNC:18308,X:155489011-155612952,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,63.26,0,1.18,08/01/2013
G,TMPRSS3,HGNC:11877,21:42371890-42396052,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,64.12,0,1.12,08/22/2016
G,TMPRSS6,HGNC:16517,22:37065436-37110625,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,54.76,0,0.72,08/22/2016
G,TNFRSF11B,HGNC:11909,8:118923557-118951885,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,13.92,0.16,0.55,08/22/2016
G,TNNI3,HGNC:11947,19:55151767-55157732,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,40.95,0.1,0.69,11/20/2015
G,TNNT1,HGNC:11948,19:55132698-55149332,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,44.99,0,1.48,08/22/2016
G,TNNT2,HGNC:11949,1:201359014-201377828,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,56.44,0,0.64,11/16/2015
G,TNRC6B,HGNC:29190,22:40044834-40335808,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,5.62,1,0.17,06/26/2019
G,TOP3B,HGNC:11993,22:21957025-21982787,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,15.87,0,0.54,07/13/2022
G,TP53,HGNC:11998,17:7668402-7687550,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,0.2,0.53,0.47,11/10/2021
G,TP63,HGNC:15979,3:189596746-189897276,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,1.11,1,0.27,09/06/2012
G,TP73,HGNC:12003,1:3652516-3736201,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,25.95,1,0.26,07/06/2012
G,TPK1,HGNC:17358,7:144451941-144836424,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,43.3,0.09,0.7,08/22/2016
G,TPM1,HGNC:12010,15:63042698-63071915,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,1.5,0,0.78,11/09/2015
G,TPO,HGNC:12015,2:1413288-1543673,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,76.12,0,1.11,08/22/2016
G,TPRN,HGNC:26894,9:137191619-137200741,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,84.93,0.01,0.8,08/22/2016
G,TPSD1,HGNC:14118,16:1256069-1259008,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,94.69,0,1.85,02/03/2021
G,TRAPPC10,HGNC:11868,21:44012309-44106552,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,47.8,1,0.2,09/06/2012
G,TRAPPC2,HGNC:23068,X:13712243-13734633,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,21.53,0,1.75,01/16/2014
G,TRAPPC9,HGNC:30832,8:139727725-140458579,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,53.39,0,0.73,08/06/2015
G,TRDN,HGNC:12261,6:123216339-123636950,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,49.08,0,1.02,08/22/2016
G,TRHR,HGNC:12299,8:109086585-109121565,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,21.25,0.27,0.64,08/22/2016
G,TRIM2,HGNC:15974,4:153152163-153339317,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,21.81,1,0.27,08/22/2016
G,TRIM32,HGNC:16380,9:116687305-116701299,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,26.93,0,0.86,08/22/2016
G,TRIM37,HGNC:7523,17:58968010-59106880,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,2.79,0,0.64,08/22/2016
G,TRIO,HGNC:12303,5:14143342-14510204,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,25.7,1,0.14,01/24/2018
G,TRIOBP,HGNC:17009,22:37697048-37776556,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,54.57,0,0.71,08/22/2016
G,TRIP12,HGNC:12306,2:229763837-229923234,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,3.78,1,0.06,04/02/2018
G,TRIP4,HGNC:12310,15:64387836-64455303,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,18.24,0,0.67,08/17/2018
G,TRMT10A,HGNC:28403,4:99546711-99564039,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,53.48,0,1.18,08/22/2016
G,TRMU,HGNC:25481,22:46335714-46357340,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,63.58,0,1.56,08/22/2016
G,TRPM1,HGNC:7146,15:31001065-31161160,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,57.82,0,1.07,08/22/2016
G,TRPS1,HGNC:12340,8:115408496-115668975,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,1.26,1,0.11,07/08/2020
G,TRRAP,HGNC:12347,7:98878532-99013241,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,19.5,1,0.06,04/24/2019
G,TSC1,HGNC:12362,9:132891349-132945269,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,11.9,1,0.12,10/13/2020
G,TSC2,HGNC:12363,16:2047804-2089491,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,10.92,1,0.07,06/10/2020
G,TSEN2,HGNC:28422,3:12484456-12539624,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,85.38,0,1.14,08/22/2016
G,TSEN54,HGNC:27561,17:75516528-75524735,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,62.63,0,0.88,08/22/2016
G,TSPAN7,HGNC:11854,X:38561542-38688918,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,17.96,0.75,0.54,06/22/2022
G,TSPEAR,HGNC:1268,21:44497893-44711572,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,67.21,0,1.2,08/22/2016
G,TTC19,HGNC:26006,17:15999771-16045428,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,51.14,0,1.12,08/22/2016
G,TTC21B,HGNC:25660,2:165873362-165953781,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,30.49,0,0.85,08/22/2016
G,TTC37,HGNC:23639,5:95463894-95554980,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,22.59,0,0.78,08/22/2016
G,TTC7A,HGNC:19750,2:46915866-47076123,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,45.91,0,1.29,08/22/2016
G,TTC8,HGNC:20087,14:88824153-88881079,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,23.34,0,0.74,08/22/2016
G,TTLL5,HGNC:19963,14:75661246-75955079,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,12.66,0,0.76,08/22/2016
G,TTN,HGNC:12403,2:178525989-178807423,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,25.39,0,0.35,08/02/2021
G,TUBA1A,HGNC:20766,12:49184795-49189080,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,4.83,0.97,0.32,04/14/2016
G,TUBB3,HGNC:20772,16:89921925-89936097,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,61.93,0,1.11,08/30/2017
G,TUBB4A,HGNC:20774,19:6494319-6502848,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,42.56,0.11,0.67,11/19/2014
G,TUBGCP6,HGNC:18127,22:50217694-50245028,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,77.41,0,0.93,08/22/2016
G,TUFM,HGNC:12420,16:28842411-28846348,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,20.48,0,0.74,08/22/2016
G,TUSC3,HGNC:30242,8:15540087-15766649,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,34.41,0,0.93,12/01/2021
G,TWIST1,HGNC:12428,7:19113047-19117636,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,5.34,0.34,1.06,12/16/2020
G,TWIST2,HGNC:20670,2:238848085-238910534,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,6.73,0.56,1.15,08/22/2016
G,TYMP,HGNC:3148,22:50525752-50530085,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,67.24,0,0.92,08/22/2016
G,TYROBP,HGNC:12449,19:35904403-35908295,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,59.61,0.2,0.92,08/22/2016
G,TYRP1,HGNC:12450,9:12693375-12710285,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,21.84,0,1.89,08/22/2016
G,UBE2A,HGNC:12472,X:119574563-119584423,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,9.57,0.82,0.54,05/22/2019
G,UBE2T,HGNC:25009,1:202331657-202341936,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,19.95,0,1.3,09/01/2020
G,UBE3A,HGNC:12496,15:25333728-25439381,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,2.11,1,0.21,08/23/2012
G,UBE3B,HGNC:13478,12:109477410-109543628,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,57.19,0,0.55,08/22/2016
G,UBN2,HGNC:21931,7:139228408-139329421,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,23.88,1,0.21,05/22/2019
G,UBR1,HGNC:16808,15:42942897-43106038,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,21.91,0.01,0.35,08/22/2016
G,UNC93A,HGNC:12570,6:167269032-167316014,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,85.98,0,1.69,02/03/2021
G,UPB1,HGNC:16297,22:24495060-24528681,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,65,0,1.26,08/22/2016
G,UPF2,HGNC:17854,10:11920022-12043170,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,12.07,1,0.1,02/13/2019
G,UPF3B,HGNC:20439,X:119805311-119853028,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,33.04,0.98,0.29,02/09/2021
G,UROS,HGNC:12592,10:125784980-125823280,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,69.16,0.03,0.73,08/22/2016
G,USH1C,HGNC:12597,11:17493895-17544416,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,22.32,0,0.89,04/07/2012
G,USH1G,HGNC:16356,17:74916083-74923255,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,45.67,0,1.09,08/22/2016
G,USH2A,HGNC:12601,1:215622891-216423448,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,4.18,0,0.86,08/22/2016
G,USP9X,HGNC:12632,X:41085420-41236579,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,3.82,1,0.05,03/28/2018
G,UVSSA,HGNC:29304,4:1341998-1388049,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,81.41,0,1.48,08/22/2016
G,VAMP7,HGNC:11486,Y:57067838-57130289,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,56.22,0.01,0.86,09/06/2012
G,VCX3A,HGNC:18159,X:6533618-6535118,"0 (No Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,94.12,0.31,1.87,10/12/2012
G,VEGFA,HGNC:12680,6:43770209-43786487,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,0.1,0,0.84,04/25/2012
G,VHL,HGNC:12687,3:10141778-10153667,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,45.43,0.08,0.93,05/11/2022
G,VLDLR,HGNC:12698,9:2621786-2660056,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,13.41,0,0.72,08/22/2016
G,VPS13A,HGNC:1908,9:77177353-77421537,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,33.87,0,0.48,08/22/2016
G,VPS13B,HGNC:2183,8:99013274-99877580,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,4.55,0,0.65,06/26/2013
G,VPS26C,HGNC:3044,21:37223420-37268108,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,53.11,0,1.06,04/25/2012
G,VPS37A,HGNC:24928,8:17246903-17333455,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,43.37,0,0.72,08/22/2016
G,VPS53,HGNC:25608,17:508668-714846,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,20.07,0,0.61,08/22/2016
G,WAC,HGNC:17327,10:28532772-28623112,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,9.64,1,0.08,02/28/2018
G,WDPCP,HGNC:28027,2:63119559-63588733,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,24.69,0,0.78,08/22/2016
G,WDR26,HGNC:21208,1:224385146-224434797,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,10.72,1,0.09,04/27/2022
G,WDR35,HGNC:29250,2:19910260-19990105,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,44.05,0,0.82,06/19/2013
G,WDR45,HGNC:28912,X:49074442-49101178,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,49.99,0.99,0.21,04/09/2015
G,WDR62,HGNC:24502,19:36054881-36111145,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,51.08,0,0.86,08/22/2016
G,WDR72,HGNC:26790,15:53513741-53762878,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,39.26,0,1.07,08/22/2016
G,WFS1,HGNC:12762,4:6260368-6303265,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,33.79,0,1.93,02/08/2012
G,WHRN,HGNC:16361,9:114402078-114505500,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,38.98,0,0.67,08/22/2016
G,WNT7A,HGNC:12786,3:13816258-13880071,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,20.9,0.04,0.71,08/22/2016
G,WRAP53,HGNC:25522,17:7686071-7703502,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,65.51,0,0.69,12/15/2017
G,WRN,HGNC:12791,8:31033749-31176138,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,17.41,0,0.95,03/25/2015
G,WT1,HGNC:12796,11:32387775-32435539,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,1.09,1,0.25,01/25/2022
G,WWOX,HGNC:12799,16:78099654-79212667,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,0.38,0,1.53,11/08/2017
G,XDH,HGNC:12805,2:31334320-31414777,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,44.11,0,0.86,08/22/2016
G,XIAP,HGNC:592,X:123859708-123913972,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,3.36,0.92,0.37,07/27/2022
G,XIST,HGNC:12810,X:73820651-73852753,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,‐,‐,‐,04/22/2020
R,"Xp11.22 region (includes HUWE1)",ISCA-46299,"X:53334251 -53766556","0 (No Evidence)","3 (Sufficient Evidence)","X-linked syndromic intellectual disability",MONDO:0020119,,,‐,‐,‐,11/20/2018
R,"Xp11.22p11.23 recurrent region (includes SHROOM4)",ISCA-46290,"X: 48447780-52444264","0 (No Evidence)","3 (Sufficient Evidence)","chromosome Xp11.23-p11.22 duplication syndrome",MONDO:0010428,,,‐,‐,‐,12/14/2017
R,"Xp11.23 population region (DGV_Gold_Standard_June_2021_gssvL136075)",ISCA-46735,X:48020900-48092718,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xp11.23 population region (gnomAD-SV_v2.1_DEL_X_186156)",ISCA-46539,X:49319820-49329571,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xp11.23 population region (gnomAD-SV_v2.1_DUP_X_53149)",ISCA-46540,X:49331318-49342419,"0 (No Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xp11.23 population region (gnomAD-SV_v2.1_DUP_X_53151)",ISCA-46541,X:49528396-49554047,"0 (No Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xp11.23 population region (gnomAD-SV_v2.1_DUP_X_53155)",ISCA-46542,X:49564396-49578797,"0 (No Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xp11.23 population region (gnomAD-SV_v2.1_DUP_X_53157)",ISCA-46543,X:49574396-49592297,"0 (No Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xp11.23 region (includes MAOA and MAOB)",ISCA-37468,X:43654906-43882474,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,‐,‐,‐,10/11/2017
R,"Xp21.2 region (includes NR0B1)",ISCA-46302,"X:30176883 -30336883","0 (No Evidence)","3 (Sufficient Evidence)","46,XY sex reversal 2",MONDO:0010226,,,‐,‐,‐,07/22/2020
R,"Xp22.31 recurrent region (includes STS)",ISCA-37417,X:6537771-8156913,"3 (Sufficient Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,‐,‐,‐,07/01/2021
G,XPA,HGNC:12814,9:97654398-97697403,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,25.19,0,0.97,08/22/2016
G,XPC,HGNC:12816,3:14145145-14178601,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,63.33,0,0.78,08/22/2016
G,XPNPEP3,HGNC:28052,22:40857148-40932815,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,37.01,0,0.88,08/22/2016
R,"Xq21.1 population region (DGV_Gold_Standard_June_2021_gssvL136501)",ISCA-46736,X:76917203-76920597,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq24 population region (DGV_Gold_Standard_June_2021_gssvG41158)",ISCA-46733,X:120872658-120990043,"0 (No Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq24 population region (gnomAD-SV_v2.1_DEL_X_189262)",ISCA-46544,:-,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq24 population region (gnomAD-SV_v2.1_DEL_X_189263)",ISCA-46545,X:120943262-120986146,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq26.3 population region (gnomAD-SV_v2.1_DEL_X_189886)",ISCA-46546,X:135779496-135786197,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq26.3 population region (gnomAD-SV_v2.1_DEL_X_189893)",ISCA-46547,X:135831689-135847890,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq27.3 population region (DGV_Gold_Standard_June_2021_gssvL137799)",ISCA-46737,X:143513946-143712498,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq28 population region (DGV_Gold_Standard_June_2021_gssvG41365)",ISCA-46734,X:154144372-154195156,"0 (No Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq28 population region (gnomAD-SV_v2.1_DEL_X_190688)",ISCA-46548,X:153072616-153082817,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq28 population region (gnomAD-SV_v2.1_DEL_X_190749)",ISCA-46549,X:154246526-154256527,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq28 population region (gnomAD-SV_v2.1_DEL_X_190964)",ISCA-46550,X:156008634-156019835,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Xq28 recurrent region (includes GDI1)",ISCA-37439,X:154396223-154555683,"0 (No Evidence)","3 (Sufficient Evidence)","chromosome Xq28 duplication syndrome",MONDO:0010436,,,‐,‐,‐,05/26/2016
R,"Xq28 recurrent region (int22h1/int22h2-flanked) (includes RAB39B)",ISCA-37494,X:154890328-155335092,"3 (Sufficient Evidence)","3 (Sufficient Evidence)","chromosome Xq28 duplication syndrome",MONDO:0010436,,,‐,‐,‐,08/31/2018
R,"Xq28 region (includes MECP2)",ISCA-46304,"X:154008529 -154110279","0 (No Evidence)","3 (Sufficient Evidence)","syndromic X-linked intellectual disability Lubs type",MONDO:0010283,,,‐,‐,‐,02/22/2021
G,XYLT1,HGNC:15516,16:17101769-17470960,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,36.69,0.92,0.34,08/22/2016
G,YAP1,HGNC:16262,11:102109957-102233424,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,9.76,1,0.19,11/13/2014
R,"Yq11.223 population region (DGV_Gold_Standard_June_2021_gssvL138419)",ISCA-46738,Y:22215719-22319024,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Yq11.223 population region (DGV_Gold_Standard_June_2021_gssvL138428)",ISCA-46739,Y:23707042-24000812,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Yq11.223 population region (gnomAD-SV_v2.1_DUP_Y_55049)",ISCA-46551,Y:21495113-21551414,"0 (No Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,‐,‐,‐,08/03/2021
R,"Yq11.223 population region (gnomAD-SV_v2.1_DUP_Y_55057)",ISCA-46552,Y:21878052-21923853,"0 (No Evidence)","40 (Dosage Sensitivity Unlikely)",'-,'-,,,‐,‐,‐,08/03/2021
